txn_id	timestamp	user_id	amount	merchant_category	channel	is_fraud
9045	2/25/2023 12:27	364	83.1	Utility Bills	UPI	0
9046	2/24/2023 17:26	331	33.11	Fuel	Debit Card	0
9047	2/25/2023 12:53	335	52.49	Medical	UPI	0
9048	2/25/2023 12:54	245	15.75	Utility Bills	UPI	0
9049	2/25/2023 12:54	233	12.03	Fashion	UPI	0
9050	2/25/2023 12:57	150	25.04	Fashion	UPI	0
9051	2/25/2023 12:59	354	22.4	Fashion	UPI	0
9052	2/25/2023 13:01	48	49.12	Fuel	Debit Card	0
9053	2/25/2023 13:01	30	37.3	Grocery	NetBanking	0
9054	2/25/2023 13:03	482	60.33	Medical	Credit Card	0
9055	2/25/2023 13:13	237	17.42	Medical	UPI	0
9056	2/25/2023 13:25	81	100.69	Fashion	Debit Card	0
9057	2/25/2023 13:51	124	22.03	Fuel	Debit Card	0
9058	2/25/2023 13:55	208	122.6	Medical	UPI	0
9059	2/25/2023 14:09	285	27.45	Restaurants	NetBanking	0
9060	2/25/2023 14:13	95	13.35	Grocery	UPI	0
9061	2/25/2023 14:14	132	30.75	Utility Bills	Credit Card	0
9062	2/25/2023 14:18	494	39.57	Fashion	Debit Card	0
9063	2/25/2023 14:32	71	24.16	Fuel	Credit Card	0
9064	2/25/2023 14:35	1	38.9	Restaurants	UPI	0
9065	2/25/2023 14:36	147	13.39	Fashion	UPI	0
9066	2/25/2023 14:37	396	33.05	Fashion	UPI	0
9067	2/25/2023 14:37	280	38.48	Fashion	UPI	0
9068	2/25/2023 14:38	190	96.53	Travel	UPI	0
9069	2/25/2023 14:59	340	50.21	Fashion	UPI	0
9070	2/25/2023 15:00	183	27.17	Grocery	Credit Card	0
9071	2/25/2023 15:03	147	61.33	Utility Bills	Credit Card	0
9072	2/25/2023 15:14	491	46.44	Grocery	NetBanking	0
9073	2/25/2023 15:14	105	28.52	Grocery	Debit Card	0
9074	2/25/2023 15:15	41	61.68	Electronics	UPI	0
9075	2/25/2023 15:18	404	122.36	Travel	Credit Card	0
9076	2/25/2023 15:22	300	72.84	Electronics	Debit Card	0
9077	2/25/2023 15:28	7	72.83	Restaurants	UPI	0
9078	2/25/2023 15:30	208	262.71	Utility Bills	UPI	0
9079	2/25/2023 15:31	277	21.26	Grocery	UPI	0
9080	2/25/2023 15:31	134	58.57	Travel	Credit Card	0
9081	2/25/2023 15:40	445	22.84	Travel	Credit Card	0
9082	2/25/2023 15:42	60	10.11	Utility Bills	Debit Card	0
9083	2/25/2023 15:42	408	12.43	Utility Bills	UPI	0
9084	2/25/2023 15:47	29	24.41	Utility Bills	UPI	0
9085	2/25/2023 15:59	286	22.31	Grocery	Credit Card	0
9086	2/25/2023 15:59	106	131.67	Fuel	UPI	0
9087	2/25/2023 16:02	492	25.84	Electronics	Credit Card	0
9088	2/25/2023 16:02	350	96.66	Electronics	Credit Card	0
9089	2/25/2023 16:09	347	18.76	Grocery	UPI	0
9090	2/25/2023 16:16	64	58.81	Fuel	UPI	0
9091	2/25/2023 16:17	218	10.48	Utility Bills	UPI	0
9092	2/25/2023 16:19	147	17.71	Restaurants	UPI	0
9093	2/25/2023 16:32	179	24.01	Fuel	UPI	0
9094	2/25/2023 16:34	150	24.82	Electronics	Credit Card	0
9095	2/25/2023 16:35	349	33.07	Travel	UPI	0
9096	2/25/2023 16:36	384	12.88	Fuel	NetBanking	0
9097	2/25/2023 16:50	424	80.01	Fashion	Debit Card	0
9098	2/25/2023 16:50	85	26.17	Fuel	UPI	0
9099	2/25/2023 17:00	124	116.77	Electronics	UPI	0
9100	2/25/2023 17:02	49	10	Fuel	UPI	0
9101	2/25/2023 17:04	301	73.02	Fashion	Credit Card	0
9102	2/25/2023 17:05	173	35.75	Restaurants	UPI	0
9103	2/25/2023 17:12	482	185.6	Electronics	Debit Card	0
9104	2/25/2023 17:22	333	57.19	Electronics	UPI	0
9105	2/25/2023 17:22	41	14.1	Medical	Credit Card	0
9106	2/25/2023 17:24	470	13.72	Medical	Debit Card	0
9107	2/25/2023 17:28	190	34.12	Grocery	UPI	0
9108	2/25/2023 17:34	295	37.41	Medical	NetBanking	0
9109	2/25/2023 17:34	359	77.06	Grocery	Debit Card	0
9110	2/25/2023 17:35	189	90.26	Medical	UPI	0
9111	2/25/2023 17:36	25	49.1	Restaurants	UPI	0
9112	2/25/2023 17:36	112	36.72	Grocery	Debit Card	0
9113	2/25/2023 17:39	183	37.73	Fuel	Debit Card	0
9114	2/25/2023 17:42	466	30.94	Fuel	Credit Card	0
9115	2/25/2023 17:44	9	38.11	Utility Bills	Credit Card	0
9116	2/25/2023 17:56	276	91.3	Utility Bills	UPI	0
9117	2/25/2023 17:59	228	18.56	Restaurants	NetBanking	0
9118	2/25/2023 18:11	72	55.88	Fuel	Debit Card	0
9119	2/25/2023 18:11	150	14.15	Travel	Credit Card	0
9120	2/25/2023 18:13	359	73.43	Grocery	UPI	0
9121	2/25/2023 18:19	449	51.95	Electronics	Debit Card	0
9122	2/25/2023 18:20	229	53.11	Fuel	UPI	0
9123	2/25/2023 18:24	150	26.76	Fashion	UPI	0
9124	2/25/2023 18:29	256	36.59	Restaurants	Debit Card	0
9125	2/25/2023 18:31	481	109.92	Fashion	Debit Card	0
9126	2/25/2023 18:32	42	57.98	Grocery	UPI	0
9127	2/25/2023 18:50	310	68.51	Restaurants	UPI	0
9128	2/25/2023 18:52	240	28.84	Fashion	Credit Card	0
9129	2/25/2023 18:52	187	119.69	Grocery	Debit Card	0
9130	2/25/2023 19:03	109	57.66	Medical	Credit Card	0
9131	2/25/2023 19:07	250	50.73	Grocery	Credit Card	0
9132	2/25/2023 19:13	428	14.99	Grocery	UPI	0
9133	2/25/2023 19:24	349	28.44	Travel	UPI	0
9134	2/25/2023 19:26	250	22.76	Restaurants	UPI	0
9135	2/25/2023 19:33	208	29	Restaurants	NetBanking	0
9136	2/25/2023 19:41	81	18.57	Medical	UPI	0
9137	2/25/2023 19:44	239	20.13	Utility Bills	Credit Card	0
9138	2/25/2023 19:44	305	35.08	Electronics	Credit Card	0
9139	2/25/2023 20:06	282	22.9	Fashion	Credit Card	0
9140	2/25/2023 20:07	77	107.99	Medical	Debit Card	0
9141	2/25/2023 20:09	153	28.47	Travel	Debit Card	0
9142	2/25/2023 20:19	231	55.02	Restaurants	UPI	0
9143	2/25/2023 20:27	85	20.52	Travel	Credit Card	0
9144	2/25/2023 20:30	150	10	Fuel	UPI	0
9145	2/25/2023 20:38	317	48.35	Fashion	Credit Card	1
9146	2/25/2023 20:39	165	34.85	Utility Bills	UPI	0
9147	2/25/2023 20:50	69	66.87	Travel	Debit Card	0
9148	2/25/2023 20:52	440	58.07	Fashion	UPI	0
9149	2/25/2023 20:54	417	128.01	Medical	Debit Card	0
9150	2/25/2023 20:57	92	10	Grocery	Debit Card	0
9151	2/25/2023 21:04	416	36.7	Fuel	Credit Card	0
9152	2/25/2023 21:14	85	23.1	Grocery	UPI	0
9153	2/25/2023 21:15	324	72.16	Travel	Credit Card	0
9154	2/25/2023 21:25	444	11.64	Fuel	Credit Card	0
9155	2/25/2023 21:29	333	59.99	Grocery	Credit Card	0
9156	2/25/2023 21:37	130	17.72	Fuel	UPI	0
9157	2/25/2023 21:44	287	11.51	Electronics	Debit Card	0
9158	2/25/2023 21:50	287	36.24	Travel	Credit Card	0
9159	2/26/2023 9:05	400	89.61	Electronics	Credit Card	0
9160	2/26/2023 9:08	313	168.6	Fashion	UPI	0
9161	2/26/2023 9:17	246	83.07	Grocery	Debit Card	0
9162	2/26/2023 9:28	314	60.73	Fuel	UPI	0
9163	2/26/2023 9:33	495	540.02	Grocery	UPI	1
9164	2/26/2023 9:34	247	53.37	Fashion	NetBanking	0
9165	2/26/2023 9:35	231	43.16	Fuel	Credit Card	0
9166	2/26/2023 9:40	314	64.26	Fuel	Debit Card	0
9167	2/26/2023 9:58	158	49.27	Medical	UPI	0
9168	2/26/2023 9:59	247	96.18	Electronics	Debit Card	0
9169	2/26/2023 10:07	486	10	Restaurants	UPI	0
9170	2/26/2023 10:13	187	17.06	Medical	UPI	0
9171	2/26/2023 10:20	456	44.17	Utility Bills	NetBanking	0
9172	2/26/2023 10:26	382	13.4	Electronics	UPI	0
9173	2/26/2023 10:43	130	71.55	Medical	Credit Card	0
9174	2/26/2023 10:48	64	10	Utility Bills	NetBanking	0
9175	2/26/2023 11:23	471	22.83	Grocery	Debit Card	0
9176	2/26/2023 11:40	57	37.94	Medical	UPI	0
9177	2/26/2023 11:47	102	19.6	Grocery	NetBanking	0
9178	2/26/2023 11:47	38	50.27	Grocery	NetBanking	0
9179	2/26/2023 11:53	262	29.07	Fashion	Credit Card	0
9180	2/26/2023 11:53	231	86.65	Utility Bills	NetBanking	0
9181	2/26/2023 12:13	250	40.23	Fashion	UPI	0
9182	2/26/2023 12:19	197	26.87	Utility Bills	UPI	0
9183	2/26/2023 12:27	101	43.28	Utility Bills	UPI	0
9184	2/26/2023 12:29	256	99.85	Travel	Credit Card	0
9185	2/26/2023 12:36	119	22.83	Grocery	Debit Card	0
9186	2/26/2023 12:39	72	109.88	Grocery	Debit Card	0
9187	2/26/2023 12:45	306	140.96	Electronics	Debit Card	0
9188	2/26/2023 12:51	211	12.93	Fashion	Debit Card	0
9189	2/26/2023 12:53	87	11.5	Grocery	UPI	0
9190	2/26/2023 12:56	435	55.8	Fashion	Credit Card	0
9191	2/26/2023 13:03	443	16.49	Fuel	Credit Card	0
9192	2/26/2023 13:07	262	32.05	Fashion	UPI	0
9193	2/26/2023 13:08	477	49.87	Restaurants	UPI	0
9194	2/26/2023 13:08	273	104.12	Electronics	Credit Card	0
9195	2/26/2023 13:13	437	75.74	Grocery	UPI	0
9196	2/26/2023 13:13	101	17.17	Utility Bills	Credit Card	0
9197	2/26/2023 13:21	127	30.98	Restaurants	NetBanking	0
9198	2/26/2023 13:24	445	70.31	Grocery	Debit Card	0
9199	2/26/2023 13:25	139	31.88	Fashion	NetBanking	0
9200	2/26/2023 13:31	215	32.58	Restaurants	NetBanking	0
9201	2/26/2023 13:32	91	177.1	Medical	Credit Card	0
9202	2/26/2023 13:37	34	20.81	Grocery	UPI	0
9203	2/26/2023 13:38	56	10.67	Fuel	NetBanking	0
9204	2/26/2023 13:42	139	112.59	Restaurants	Debit Card	0
9205	2/26/2023 13:49	437	21.12	Medical	NetBanking	0
9206	2/26/2023 13:58	174	59.21	Utility Bills	Credit Card	0
9207	2/26/2023 13:59	238	78.71	Medical	UPI	0
9208	2/26/2023 14:09	109	21.98	Utility Bills	UPI	0
9209	2/26/2023 14:21	42	11.29	Utility Bills	NetBanking	0
9210	2/26/2023 14:29	321	122.62	Grocery	UPI	0
9211	2/26/2023 14:34	67	14.34	Fashion	Debit Card	0
9212	2/26/2023 14:35	360	33.58	Travel	Credit Card	0
9213	2/26/2023 14:42	69	30.18	Grocery	Credit Card	0
9214	2/26/2023 14:58	41	12.81	Fashion	UPI	0
9215	2/26/2023 15:02	156	40.83	Medical	UPI	0
9216	2/26/2023 15:04	460	37.29	Medical	Debit Card	0
9217	2/26/2023 15:08	433	13.59	Utility Bills	Debit Card	0
9218	2/26/2023 15:09	72	80.78	Utility Bills	Debit Card	0
9219	2/26/2023 15:10	95	73.78	Travel	Debit Card	0
9220	2/26/2023 15:23	218	15.03	Restaurants	UPI	0
9221	2/26/2023 15:27	162	10	Fuel	UPI	0
9222	2/26/2023 15:46	98	30.88	Electronics	UPI	0
9223	2/26/2023 15:50	46	42.55	Travel	UPI	0
9224	2/26/2023 15:59	298	228.66	Travel	Credit Card	0
9225	2/26/2023 16:01	448	30.85	Utility Bills	UPI	0
9226	2/26/2023 16:06	136	10.87	Medical	UPI	0
9227	2/26/2023 16:09	387	111.83	Travel	Debit Card	0
9228	2/26/2023 16:09	315	36.95	Medical	UPI	0
9229	2/26/2023 16:15	285	70.92	Medical	UPI	0
9230	2/26/2023 16:29	54	10	Restaurants	UPI	0
9231	2/26/2023 16:35	292	49.12	Utility Bills	UPI	0
9232	2/26/2023 16:44	208	89.61	Fashion	Credit Card	0
9233	2/26/2023 16:46	326	70	Fashion	Debit Card	0
9234	2/26/2023 16:48	446	64.08	Travel	Debit Card	0
9235	2/26/2023 16:53	156	35.18	Fashion	Credit Card	0
9236	2/26/2023 16:53	453	23.6	Travel	Debit Card	0
9237	2/26/2023 17:04	387	90.84	Travel	NetBanking	0
9238	2/26/2023 17:04	30	24.27	Utility Bills	NetBanking	0
9239	2/26/2023 17:09	147	79.31	Medical	NetBanking	0
9240	2/26/2023 17:10	183	23.29	Fuel	Credit Card	1
9241	2/26/2023 17:16	78	10	Fuel	UPI	0
9242	2/26/2023 17:37	284	74.11	Utility Bills	Credit Card	0
9243	2/26/2023 17:49	219	334.59	Travel	UPI	0
9244	2/26/2023 17:51	9	74.99	Restaurants	Credit Card	0
9245	2/26/2023 18:02	341	22.11	Fashion	UPI	0
9246	2/26/2023 18:27	215	26.82	Travel	UPI	0
9247	2/26/2023 18:27	355	11.49	Fashion	UPI	0
9248	2/26/2023 18:33	371	40.53	Grocery	Credit Card	0
9249	2/26/2023 18:37	28	37.71	Fuel	UPI	0
9250	2/26/2023 18:48	270	13.39	Travel	Debit Card	0
9251	2/26/2023 18:48	479	25.33	Restaurants	Debit Card	0
9252	2/26/2023 18:51	197	23.66	Utility Bills	UPI	0
9253	2/26/2023 19:07	359	16.51	Grocery	UPI	0
9254	2/26/2023 19:11	492	21.67	Restaurants	UPI	0
9255	2/26/2023 19:23	455	26.94	Grocery	Credit Card	0
9256	2/26/2023 19:23	402	39.94	Fashion	Credit Card	0
9257	2/26/2023 19:24	192	48.55	Travel	UPI	0
9258	2/26/2023 19:31	49	15.05	Grocery	UPI	0
9259	2/26/2023 19:34	429	64.28	Grocery	UPI	0
9260	2/26/2023 19:40	135	66.18	Medical	Credit Card	0
9261	2/26/2023 19:41	81	59.46	Medical	UPI	0
9262	2/26/2023 19:44	333	84.47	Medical	Credit Card	0
9263	2/26/2023 19:46	477	22.25	Travel	Credit Card	0
9264	2/26/2023 19:50	58	14.1	Fashion	UPI	0
9265	2/26/2023 19:53	72	128.27	Grocery	UPI	0
9266	2/26/2023 19:53	285	102.25	Travel	Credit Card	0
9267	2/26/2023 19:54	231	19.65	Grocery	Credit Card	0
9268	2/26/2023 20:08	464	130.69	Fuel	UPI	0
9269	2/26/2023 20:11	23	43.65	Utility Bills	UPI	0
9270	2/26/2023 20:11	227	33.19	Grocery	Debit Card	0
9271	2/26/2023 20:16	322	16.24	Electronics	UPI	0
9272	2/26/2023 20:19	138	149.63	Fashion	UPI	0
9273	2/26/2023 20:21	70	18.18	Electronics	NetBanking	0
9274	2/26/2023 20:22	220	35.7	Restaurants	NetBanking	0
9275	2/26/2023 20:24	15	157.8	Electronics	Debit Card	0
9276	2/26/2023 20:33	387	27.34	Grocery	Credit Card	0
9277	2/26/2023 20:40	243	33.09	Fuel	Credit Card	0
9278	2/26/2023 20:43	347	10	Utility Bills	UPI	0
9279	2/26/2023 20:44	104	62.8	Restaurants	Credit Card	0
9280	2/26/2023 20:57	424	10	Fuel	UPI	0
9281	2/26/2023 21:03	148	62.92	Restaurants	Debit Card	0
9282	2/26/2023 21:09	458	28.32	Utility Bills	UPI	0
9283	2/26/2023 21:13	338	22.98	Travel	Credit Card	0
9284	2/26/2023 21:23	323	31.78	Medical	Credit Card	0
9285	2/26/2023 21:29	109	57.47	Fashion	UPI	0
9286	2/26/2023 21:29	179	17.66	Grocery	UPI	0
9287	2/26/2023 21:33	313	101.38	Restaurants	UPI	0
9288	2/26/2023 21:39	222	10	Restaurants	NetBanking	0
9289	2/26/2023 21:47	152	63.33	Utility Bills	UPI	0
9290	2/26/2023 21:48	147	103.33	Grocery	Credit Card	0
9291	2/26/2023 21:50	464	73.64	Fashion	UPI	0
9292	2/26/2023 21:52	348	62	Medical	UPI	0
9293	2/26/2023 21:55	7	71.3	Electronics	Debit Card	0
9294	2/27/2023 9:01	231	22.55	Utility Bills	UPI	0
9295	2/27/2023 9:03	302	337.51	Restaurants	UPI	0
9296	2/27/2023 9:12	51	40.68	Grocery	UPI	0
9297	2/27/2023 9:17	468	70.23	Restaurants	Debit Card	0
9298	2/27/2023 9:18	189	31.34	Electronics	Credit Card	0
9299	2/27/2023 9:25	100	248.63	Electronics	Credit Card	0
9300	2/27/2023 9:33	301	94.11	Electronics	UPI	0
9301	2/27/2023 9:35	470	112.18	Travel	UPI	0
9302	2/27/2023 9:38	96	31.51	Grocery	UPI	0
9303	2/27/2023 9:42	223	20.39	Travel	Debit Card	0
9304	2/27/2023 9:45	371	16.12	Restaurants	Debit Card	0
9305	2/27/2023 9:48	142	108.6	Grocery	UPI	0
9306	2/27/2023 9:56	9	53.41	Utility Bills	UPI	0
9307	2/27/2023 10:02	286	51.95	Fuel	UPI	0
9308	2/27/2023 10:06	17	58.7	Grocery	UPI	0
9309	2/27/2023 10:18	72	97.11	Fashion	Credit Card	0
9310	2/27/2023 10:28	299	26.22	Grocery	UPI	0
9311	2/27/2023 10:41	371	89.65	Fuel	UPI	0
9312	2/27/2023 10:47	449	64.66	Fashion	NetBanking	0
9313	2/27/2023 10:58	64	63.97	Fashion	Credit Card	0
9314	2/27/2023 11:01	274	68.43	Fuel	Credit Card	0
9315	2/27/2023 11:03	421	19.52	Utility Bills	Credit Card	0
9316	2/27/2023 11:07	23	14.1	Grocery	Debit Card	0
9317	2/27/2023 11:10	186	67.35	Travel	Debit Card	0
9318	2/27/2023 11:19	193	21.75	Utility Bills	Debit Card	0
9319	2/27/2023 11:52	127	27.2	Fuel	UPI	0
9320	2/27/2023 12:05	338	34.49	Fuel	UPI	0
9321	2/27/2023 12:07	231	65.59	Utility Bills	UPI	0
9322	2/27/2023 12:19	26	54.27	Electronics	UPI	0
9323	2/27/2023 12:21	165	211.46	Restaurants	UPI	0
9324	2/27/2023 12:24	296	70.4	Grocery	Credit Card	0
9325	2/27/2023 12:25	373	18.16	Fashion	Debit Card	0
9326	2/27/2023 12:49	249	62.07	Fuel	UPI	0
9327	2/27/2023 12:49	166	102.03	Restaurants	UPI	0
9328	2/27/2023 12:51	208	10	Utility Bills	UPI	0
9329	2/27/2023 13:06	313	23.72	Fashion	UPI	0
9330	2/27/2023 13:14	460	12.13	Medical	UPI	0
9331	2/27/2023 13:15	428	52.73	Grocery	Credit Card	0
9332	2/27/2023 13:20	189	13.67	Electronics	UPI	0
9333	2/27/2023 13:21	500	82.68	Fashion	Credit Card	0
9334	2/27/2023 13:23	109	20.61	Grocery	Credit Card	0
9335	2/27/2023 13:23	347	66.66	Fashion	Debit Card	0
9336	2/27/2023 13:29	124	14.53	Medical	NetBanking	0
9337	2/27/2023 13:32	243	29.06	Medical	NetBanking	0
9338	2/27/2023 13:33	455	49.88	Fashion	Debit Card	0
9339	2/27/2023 13:45	84	33.67	Fashion	Debit Card	0
9340	2/27/2023 13:53	359	50.15	Utility Bills	Credit Card	0
9341	2/27/2023 14:01	132	16.86	Utility Bills	NetBanking	0
9342	2/27/2023 14:10	445	63.78	Medical	Credit Card	0
9343	2/27/2023 14:12	467	12.01	Fashion	UPI	0
9344	2/27/2023 14:18	489	39.16	Restaurants	Debit Card	0
9345	2/27/2023 14:26	77	47.7	Utility Bills	UPI	0
9346	2/27/2023 14:32	72	26.77	Medical	Credit Card	0
9347	2/27/2023 14:35	340	106.35	Medical	Debit Card	0
9348	2/27/2023 14:36	361	11.9	Restaurants	Credit Card	0
9349	2/27/2023 14:40	448	92.79	Grocery	Credit Card	0
9350	2/27/2023 14:47	381	18.56	Utility Bills	Debit Card	0
9351	2/27/2023 14:52	60	18.24	Grocery	NetBanking	0
9352	2/27/2023 14:56	443	27.73	Fuel	Credit Card	0
9353	2/27/2023 15:01	51	26.08	Restaurants	UPI	0
9354	2/27/2023 15:04	96	68.29	Grocery	Credit Card	0
9355	2/27/2023 15:04	30	32.59	Utility Bills	UPI	0
9356	2/27/2023 15:08	262	43.91	Electronics	NetBanking	1
9357	2/27/2023 15:13	15	47.65	Fashion	UPI	0
9358	2/27/2023 15:24	387	26.82	Fuel	Debit Card	0
9359	2/27/2023 15:37	435	13.28	Fuel	UPI	0
9360	2/27/2023 15:38	320	47.17	Fashion	UPI	0
9361	2/27/2023 15:43	349	65.14	Utility Bills	UPI	0
9362	2/27/2023 15:45	75	46.04	Utility Bills	UPI	0
9363	2/10/2023 9:14	438	49.74	Electronics	NetBanking	0
9364	2/27/2023 15:52	172	55.07	Grocery	UPI	0
9365	2/27/2023 15:53	471	34.02	Medical	UPI	0
9366	2/27/2023 16:01	230	32.54	Grocery	Debit Card	0
9367	2/27/2023 16:02	392	40.99	Fuel	Credit Card	0
9368	2/27/2023 16:06	494	10	Fuel	Debit Card	0
9369	2/27/2023 16:08	428	10.88	Electronics	Debit Card	0
9370	2/27/2023 16:15	117	31.51	Fashion	NetBanking	0
9371	2/27/2023 16:27	15	92.82	Grocery	UPI	0
9372	2/27/2023 16:34	491	109.32	Grocery	UPI	0
9373	2/27/2023 16:45	371	87.04	Electronics	Credit Card	0
9374	2/27/2023 16:47	464	61.83	Grocery	Debit Card	0
9375	2/27/2023 16:51	354	11.74	Grocery	NetBanking	0
9376	2/27/2023 17:08	493	12.7	Restaurants	UPI	0
9377	2/27/2023 17:12	453	77	Utility Bills	Debit Card	0
9378	2/27/2023 17:13	439	110.59	Restaurants	UPI	0
9379	2/27/2023 17:13	208	18.95	Grocery	UPI	0
9380	2/27/2023 17:15	109	17.42	Restaurants	Debit Card	1
9381	2/27/2023 17:19	165	40.54	Utility Bills	Debit Card	0
9382	2/27/2023 17:26	308	36.99	Fashion	UPI	0
9383	2/27/2023 17:29	460	13.9	Grocery	UPI	0
9384	2/27/2023 17:30	72	77.37	Utility Bills	Debit Card	0
9385	2/27/2023 17:32	76	75.59	Electronics	Debit Card	0
9386	2/27/2023 17:33	295	16.3	Grocery	UPI	0
9387	2/27/2023 17:35	335	76.06	Grocery	UPI	0
9388	2/27/2023 17:36	201	47.91	Fashion	UPI	0
9389	2/27/2023 17:47	477	21.15	Fashion	UPI	0
9390	2/27/2023 17:51	145	146.43	Fuel	UPI	0
9391	2/27/2023 17:51	69	39.34	Medical	Debit Card	0
9392	2/27/2023 17:55	203	24.71	Fashion	UPI	0
9393	2/27/2023 17:56	251	35.81	Electronics	UPI	0
9394	2/27/2023 17:56	284	37.01	Medical	Debit Card	0
9395	2/27/2023 18:33	165	19.67	Electronics	UPI	0
9396	2/27/2023 18:34	73	37.84	Utility Bills	UPI	0
9397	2/27/2023 18:39	348	96.71	Medical	UPI	0
9398	2/27/2023 18:39	449	69.52	Fashion	UPI	0
9399	2/27/2023 18:48	298	28.3	Restaurants	UPI	0
9400	2/27/2023 18:48	231	22.33	Electronics	Credit Card	0
9401	2/27/2023 18:51	111	88.08	Grocery	UPI	0
9402	2/27/2023 19:01	322	10.11	Fuel	NetBanking	0
9403	2/27/2023 19:23	333	25.52	Fuel	UPI	0
9404	2/27/2023 19:25	241	37.6	Grocery	Debit Card	1
9405	2/27/2023 19:30	262	43.58	Utility Bills	Credit Card	0
9406	2/27/2023 19:42	349	18.63	Utility Bills	UPI	0
9407	2/27/2023 19:43	445	63.23	Utility Bills	UPI	0
9408	2/27/2023 19:44	187	28.22	Restaurants	Credit Card	0
9409	2/27/2023 19:49	45	10	Utility Bills	Debit Card	0
9410	2/27/2023 19:52	68	10	Grocery	NetBanking	0
9411	2/27/2023 19:53	400	49.01	Electronics	UPI	0
9412	2/27/2023 19:56	267	30.39	Electronics	UPI	0
9413	2/27/2023 20:12	279	17.3	Restaurants	Credit Card	0
9414	2/27/2023 20:22	81	30.86	Fuel	NetBanking	0
9415	2/27/2023 20:23	85	38.92	Travel	UPI	0
9416	2/27/2023 20:32	231	44.59	Utility Bills	UPI	0
9417	2/27/2023 20:37	130	76.5	Utility Bills	Debit Card	0
9418	2/27/2023 20:41	328	18.26	Electronics	Credit Card	0
9419	2/27/2023 20:46	488	77.44	Electronics	Credit Card	0
9420	2/27/2023 20:47	313	40.45	Grocery	Credit Card	0
9421	2/27/2023 20:48	41	87.69	Fashion	Debit Card	0
9422	2/27/2023 20:55	461	29.5	Grocery	UPI	0
9423	2/27/2023 20:58	403	34.48	Travel	Debit Card	0
9424	2/27/2023 20:58	494	52.26	Medical	UPI	0
9425	2/27/2023 20:59	94	37.91	Travel	Debit Card	0
9426	2/27/2023 21:02	402	28.7	Restaurants	UPI	0
9427	2/27/2023 21:04	9	39.39	Electronics	Debit Card	0
9428	2/27/2023 21:06	178	68.93	Fashion	UPI	0
9429	2/27/2023 21:08	9	40.61	Restaurants	Credit Card	0
9430	2/27/2023 21:12	332	39.67	Travel	UPI	0
9431	2/27/2023 21:17	67	372.28	Medical	UPI	0
9432	2/27/2023 21:25	471	47.97	Grocery	Credit Card	0
9433	2/27/2023 21:29	108	65.78	Grocery	UPI	0
9434	2/27/2023 21:30	471	47.67	Electronics	Debit Card	0
9435	2/27/2023 21:36	443	59.04	Utility Bills	Credit Card	0
9436	2/27/2023 21:37	52	47.29	Fuel	Debit Card	0
9437	2/27/2023 21:47	156	20.23	Grocery	UPI	0
9438	2/27/2023 21:50	15	59.31	Grocery	Debit Card	0
9439	2/27/2023 21:51	256	89.29	Medical	Credit Card	0
9440	2/28/2023 9:00	433	27.7	Medical	UPI	0
9441	2/28/2023 9:00	138	42.33	Utility Bills	UPI	0
9442	2/28/2023 9:01	403	58.46	Travel	Credit Card	0
9443	2/28/2023 9:02	366	101.9	Utility Bills	UPI	0
9444	2/28/2023 9:04	401	36.78	Fuel	NetBanking	0
9445	2/28/2023 9:19	298	30.92	Fashion	Debit Card	0
9446	2/28/2023 9:20	365	29.8	Fuel	UPI	0
9447	2/28/2023 9:23	133	31.08	Fashion	Debit Card	0
9448	2/28/2023 9:42	219	21.62	Grocery	Credit Card	0
9449	1/10/2023 14:28	110	68.97	Utility Bills	Debit Card	0
9450	2/28/2023 9:46	27	24.03	Medical	Credit Card	0
9451	2/28/2023 9:46	160	11.43	Utility Bills	UPI	0
9452	2/28/2023 9:52	96	26.16	Grocery	Debit Card	0
9453	2/28/2023 10:07	70	38.02	Medical	UPI	0
9454	2/28/2023 10:15	250	82.03	Travel	UPI	0
9455	2/28/2023 10:27	42	17.64	Restaurants	Credit Card	0
9456	2/28/2023 10:37	486	32.45	Medical	Credit Card	0
9457	2/28/2023 10:44	207	275.53	Restaurants	Debit Card	0
9458	2/14/2023 13:24	211	25.89	Grocery	Credit Card	0
9459	2/28/2023 10:45	173	76.1	Restaurants	UPI	0
9460	2/28/2023 10:52	173	12.71	Travel	Credit Card	0
9461	2/28/2023 10:55	131	20.57	Medical	Credit Card	0
9462	2/28/2023 11:01	313	143.85	Travel	Debit Card	0
9463	2/28/2023 11:07	2	41.28	Utility Bills	UPI	0
9464	2/28/2023 11:11	71	55.5	Restaurants	Credit Card	0
9465	2/28/2023 11:11	78	23.49	Medical	Credit Card	0
9466	2/28/2023 11:13	23	52.91	Fashion	UPI	0
9467	2/28/2023 11:15	250	51.4	Medical	UPI	0
9468	2/28/2023 11:16	193	35.55	Electronics	UPI	0
9469	2/28/2023 11:19	341	56.72	Electronics	Debit Card	0
9470	2/28/2023 11:31	147	104.7	Grocery	Credit Card	0
9471	2/28/2023 11:32	228	27.81	Restaurants	Credit Card	0
9472	2/28/2023 11:38	250	35.23	Electronics	Credit Card	0
9473	2/28/2023 11:42	126	34.66	Fashion	Credit Card	0
9474	2/28/2023 11:43	298	45.54	Grocery	Credit Card	0
9475	2/28/2023 11:44	456	34.33	Travel	Credit Card	0
9476	2/28/2023 11:48	26	22.9	Medical	Credit Card	0
9477	2/28/2023 12:06	213	12.65	Electronics	UPI	0
